UserID,HasUserChurned,TotalCharges,MonthlyCharges,ContractType,PaymentMethod,Gender,AgeOver30,IsMarried,HasChildren,MonthsTenure,HasPhoneLine,HasMultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
liwrh7196,No,124.45,19.55,Two year,Mailed check,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lixvt4989,No,6503.2,95.9,Month-to-month,Electronic check,Male,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
ljada6122,No,6237.05,90.15,Two year,Credit card (automatic),Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
ljbqn7251,No,4188.4,103.75,One year,Credit card (automatic),Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
ljcnj5360,No,7555,105.15,Two year,Bank transfer (automatic),Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
ljdfo8495,No,7111.3,108.95,Month-to-month,Bank transfer (automatic),Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
ljnsr5150,No,3082.1,98.05,One year,Bank transfer (automatic),Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
ljszu1568,No,6392.85,92.2,Two year,Credit card (automatic),Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
ljult2143,No,1733.15,25.25,Two year,Credit card (automatic),Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
ljwem1353,No,688.5,60.9,Month-to-month,Electronic check,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No
lkabh2823,No,1679.4,95.05,Month-to-month,Bank transfer (automatic),Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
lkbci7469,No,326.8,18.95,Two year,Credit card (automatic),Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lkfpk8782,No,4063,90.4,Month-to-month,Mailed check,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
lkhyg4709,No,540.05,20,One year,Electronic check,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lkjaf8378,No,3956.7,101.15,Month-to-month,Credit card (automatic),Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
lkkqq1027,No,5886.85,80.45,Two year,Bank transfer (automatic),Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
lklik1403,No,579.4,20.1,One year,Mailed check,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lkozd4701,No,6367.2,89.75,Two year,Credit card (automatic),Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
lkxbr0781,Yes,918.6,100.5,Month-to-month,Electronic check,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
llazx8098,Yes,396.1,95.45,Month-to-month,Electronic check,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
llfyv5365,No,105.6,45.85,Month-to-month,Mailed check,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No
llkua4690,Yes,770.6,45.05,Month-to-month,Electronic check,Male,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No
lllft1543,No,6066.55,98.3,One year,Mailed check,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
llmlm2038,No,4946.05,103.85,Month-to-month,Electronic check,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
lloei5681,No,4013.8,91.25,One year,Credit card (automatic),Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
llqfo7613,Yes,1059.55,84.45,Month-to-month,Electronic check,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
llskm2868,No,5733.4,83.65,One year,Bank transfer (automatic),Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
lmann9391,No,5036.9,95.95,One year,Electronic check,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
lmbhi7032,No,2347.85,64.65,One year,Bank transfer (automatic),Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No
lmdfq7921,No,4905.75,94,One year,Bank transfer (automatic),Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
lmecx1135,No,19.85,19.85,Month-to-month,Mailed check,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lmflx8815,No,546.85,25.4,Month-to-month,Bank transfer (automatic),Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lmhok4925,Yes,939.7,58.6,Month-to-month,Credit card (automatic),Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No
lmjxe5176,No,945.7,20.55,Two year,Mailed check,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lmrsf0895,No,1509.8,64.9,One year,Bank transfer (automatic),Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes
lmsqs6946,Yes,2177.45,89.05,One year,Electronic check,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
lmwtj8778,No,708.2,74.85,Month-to-month,Electronic check,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No
lmxop5178,Yes,95.1,95.1,Month-to-month,Electronic check,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
lnaqx6797,Yes,6859.5,98.3,Two year,Bank transfer (automatic),Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
lnesi6080,No,1234.6,24.75,Two year,Mailed check,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lnfvv4976,No,577.15,34.3,Month-to-month,Credit card (automatic),Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No
lnkhm1539,No,266.6,20.4,Month-to-month,Mailed check,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lnkrc0895,No,113.5,19.45,One year,Mailed check,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lnkrk3192,No,2909.95,84.05,Month-to-month,Mailed check,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
lnldj5215,No,149.05,24.7,Month-to-month,Electronic check,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No
lnloj1525,No,4189.7,63.3,Two year,Bank transfer (automatic),Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No
lnmdd6705,No,1003.05,50,Month-to-month,Mailed check,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No
lnmhf8406,No,4903.15,82.95,One year,Credit card (automatic),Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
lnrxk4391,No,2142.8,94.95,Month-to-month,Bank transfer (automatic),Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
lntlj1465,No,581.7,64.4,Month-to-month,Credit card (automatic),Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes
lnwmw8174,No,689.35,20.9,Two year,Credit card (automatic),Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lnwum4581,No,649.4,49.15,Month-to-month,Electronic check,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
lnxkw3717,No,3479.05,91.7,Month-to-month,Bank transfer (automatic),Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
loaha1550,Yes,2585.95,84.15,Month-to-month,Bank transfer (automatic),Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
lobky8711,No,1188.25,19.85,Two year,Mailed check,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
locwc2346,No,1191.4,20.5,Two year,Credit card (automatic),Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lodfu7515,No,1356.3,20.3,Two year,Credit card (automatic),Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
loist8096,No,1093.4,56.2,Month-to-month,Electronic check,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes
lojkx9420,Yes,1426.4,99.1,Month-to-month,Credit card (automatic),Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
lolho2957,Yes,518.9,45.4,Month-to-month,Bank transfer (automatic),Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No
lopvr1301,No,1636.95,55.35,One year,Credit card (automatic),Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
lpgoo9451,Yes,620.35,86.8,Month-to-month,Electronic check,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
lpgti4174,Yes,2728.6,66.5,One year,Bank transfer (automatic),Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes
lpite0384,No,2511.55,62.05,One year,Credit card (automatic),Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
lprny7673,No,1843.05,78.55,One year,Electronic check,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
lptyj4822,No,7346.2,103.75,Two year,Bank transfer (automatic),Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
lpvgl2205,No,5125.75,89.85,One year,Bank transfer (automatic),Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
lqobk8741,No,1620.25,35.05,Month-to-month,Bank transfer (automatic),Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No
lqogp5680,No,5646.6,82.45,Two year,Credit card (automatic),Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
lqrik3547,No,1250.85,26.9,One year,Electronic check,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lqtvt6773,No,1025.15,35.65,Month-to-month,Mailed check,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No
lqxxh5197,No,5894.5,83.3,Two year,Credit card (automatic),Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
lrgxk3716,No,6067.4,101.15,Two year,Credit card (automatic),Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
lrizx6733,No,4025.5,108.95,Two year,Electronic check,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
lrqaq5044,No,477.55,69.2,Month-to-month,Bank transfer (automatic),Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No
lruur7184,No,1441.8,65.25,One year,Bank transfer (automatic),Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No
lrwzd3707,Yes,2781.85,84.05,One year,Electronic check,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
lryko1222,No,184.05,26.35,Month-to-month,Mailed check,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lrzir3812,No,761.95,24.5,Two year,Electronic check,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lsamb1716,No,2553.7,54.65,Two year,Bank transfer (automatic),Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No
lscdv7293,No,1103.25,19.25,Two year,Credit card (automatic),Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lsckb6229,No,497.6,79.7,Month-to-month,Electronic check,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No
lshwx2792,No,83.4,83.4,Month-to-month,Mailed check,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
lsjgd2898,Yes,1157.05,55.95,One year,Electronic check,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
lslwq3301,No,1912.15,66.1,Month-to-month,Electronic check,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes
lsplo4745,Yes,20.5,20.5,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lsuel8118,Yes,2483.5,106.4,Month-to-month,Electronic check,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
lsvyh9272,No,735.5,70.15,Month-to-month,Mailed check,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No
lsyce3733,No,1114.55,75.35,Month-to-month,Bank transfer (automatic),Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No
ltcyt1045,No,139.75,21.05,Month-to-month,Credit card (automatic),Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lthvj0256,Yes,2227.1,81.05,Month-to-month,Electronic check,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes
ltjne4992,No,3983.6,55.3,Two year,Bank transfer (automatic),Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No
ltmkd8361,Yes,306.6,74.4,Month-to-month,Mailed check,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No
ltqrj4827,No,7210.85,110.6,One year,Credit card (automatic),Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
ltugf8439,No,198.6,20,Month-to-month,Credit card (automatic),Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
ltvbp9500,No,2835.9,80.05,Month-to-month,Credit card (automatic),Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
lueiz4112,Yes,863.1,89.5,Month-to-month,Electronic check,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
lueva2700,No,20.75,20.75,Month-to-month,Credit card (automatic),Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
luguk8450,No,861.85,24.1,Two year,Bank transfer (automatic),Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lumls0048,No,3247.55,91.2,One year,Credit card (automatic),Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
lunbg9227,Yes,24.6,24.6,Month-to-month,Electronic check,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No
lupix3137,No,253,64.4,Month-to-month,Mailed check,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No
lupsu4697,No,34.75,20.2,One year,Mailed check,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lutyd9987,No,742.9,55.15,One year,Mailed check,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No
lvcpp2817,No,1023.95,19.4,Two year,Credit card (automatic),Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lvcrk0315,No,888.75,84.8,Month-to-month,Electronic check,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
lveps0076,No,1242.45,45,Month-to-month,Mailed check,Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
lvhgk0471,Yes,3001.2,73,One year,Electronic check,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
lvngn0506,Yes,349.65,75.55,Month-to-month,Credit card (automatic),Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No
lvoeq5709,No, ,80.85,Two year,Mailed check,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
lvpnx2176,No,6293.45,89.85,Two year,Mailed check,Female,1,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
lvqus2774,Yes,1258.3,83.05,Month-to-month,Electronic check,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
lvtjq6016,No,716.4,20.65,Month-to-month,Mailed check,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lvwzb3669,Yes,305.95,51,Month-to-month,Mailed check,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
lvygi4472,No, ,52.55,Two year,Bank transfer (automatic),Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
lwcmv5429,No,1057.55,89.15,Month-to-month,Electronic check,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
lwdtq6331,Yes,794.25,72.15,Month-to-month,Credit card (automatic),Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes
lwgxj6542,No,78.25,25,Month-to-month,Mailed check,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No
lwkge8845,No,1985.15,64.5,One year,Electronic check,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No
lwlyn7394,No,123.8,70.15,Month-to-month,Electronic check,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No
lwtfd9079,No,4669.2,100.75,Month-to-month,Mailed check,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
lwvvh7765,No,6843.15,95.1,Two year,Electronic check,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
lxcaf7341,Yes,301.4,74.65,Month-to-month,Electronic check,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No
lxdbk9770,No,63.15,20.4,Month-to-month,Mailed check,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lxdev3374,Yes,1132.35,89.4,Month-to-month,Electronic check,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
lxgyx7398,No,3626.35,84.8,Month-to-month,Credit card (automatic),Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
lxhfa8017,Yes,2293.6,94.75,Month-to-month,Electronic check,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
lxkdt5153,No,7467.5,110.2,Two year,Electronic check,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
lxkfy1086,Yes,69.1,69.1,Month-to-month,Mailed check,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No
lxolk3957,Yes,3152.5,106.15,Month-to-month,Electronic check,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
lxorm6705,No,302.6,70.05,Month-to-month,Electronic check,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No
lxpwl6481,No,1971.5,36.1,One year,Credit card (automatic),Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No
lxqqg5018,No,1923.5,66.3,Month-to-month,Bank transfer (automatic),Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes
lxrdq4671,Yes,96.45,45,Month-to-month,Mailed check,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No
lxsdn5837,No,1215.45,58.85,One year,Credit card (automatic),Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No
lxvap0231,Yes,75.9,75.9,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No
lxyvj2545,No,1492.1,20.7,Two year,Bank transfer (automatic),Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lxzyw4816,Yes,1676.95,79.15,Month-to-month,Electronic check,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
lyask2212,No,1246.4,45.85,One year,Credit card (automatic),Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes
lycoi4129,No,7039.05,104,Two year,Electronic check,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
lyepq3422,Yes,71,71,Month-to-month,Electronic check,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No
lygam3853,No,1640,95.65,Month-to-month,Bank transfer (automatic),Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
lymov2640,No,38.8,19.65,Month-to-month,Mailed check,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lyngm6358,Yes,74.9,74.9,Month-to-month,Electronic check,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No
lypmq2439,No,4009.2,102.6,Month-to-month,Electronic check,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
lysab9903,No,1305.95,73.15,Month-to-month,Electronic check,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No
lytdd4547,Yes,1194.3,72.65,Month-to-month,Electronic check,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No
lytrk3800,No,795.15,55.7,One year,Mailed check,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No
lyyyx1697,No,1143.8,19.1,One year,Credit card (automatic),Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
lzbmd8679,No,3974.15,90.65,One year,Bank transfer (automatic),Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
lzdrv4713,Yes,195.05,79.6,Month-to-month,Electronic check,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes
lzgpl2187,Yes,293.3,40.1,Month-to-month,Credit card (automatic),Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes
